id,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,name,host name
3901725,20204251,Westminster,51.518947,-0.170733617,Entire home/apt,125,3,10,31/07/2015,0.84,1,353,Quiet flat Hyde Park Paddington,Alex
3780205,15862602,Merton,51.41131592,-0.212313812,Entire home/apt,125,5,5,31/07/2015,0.4,1,170,Edwardian house in Wimbledon,Michael
2869776,5479050,Camden,51.54267748,-0.141192187,Entire home/apt,120,2,29,31/07/2015,1.8,1,323,Bright Camden Town Garden Flat,Andy
630933,3136597,Westminster,51.51784956,-0.199258933,Entire home/apt,120,4,74,31/07/2015,2.12,1,262,Charming Notting Hill Garden Flat,Sally
6891479,6506720,Tower Hamlets,51.52908736,-0.066134005,Entire home/apt,118,1,1,31/07/2015,0.86,1,65,Family house in the East End,Caroline
3008303,287604,Hammersmith and Fulham,51.49548753,-0.210165861,Entire home/apt,115,3,9,31/07/2015,0.82,1,315,Artist Studio Kensington Olympia,Vanja
2095915,10674622,Wandsworth,51.47220459,-0.172953434,Entire home/apt,115,5,14,31/07/2015,0.75,1,262,Entire home apartment flat,Alyson
5746881,12736823,Westminster,51.4970565,-0.155485369,Entire home/apt,110,1,4,31/07/2015,1.14,1,76,Modern 1 BD in heart of Belgravia,Rima
565477,2771991,Hackney,51.53866799,-0.058563427,Entire home/apt,105,3,15,31/07/2015,1.25,3,276,Cool 1 bed with park view sleeps 4,Martin
7366642,21910680,Hammersmith and Fulham,51.47944327,-0.205841789,Entire home/apt,103,5,1,31/07/2015,0.86,2,353,Nice flat close to transports,Marinella
7063205,6710241,Tower Hamlets,51.52997861,-0.071964478,Entire home/apt,100,2,4,31/07/2015,2.5,1,248,Shoreditch London Apartment,Brendan
726569,3317997,Hackney,51.52884852,-0.091441139,Entire home/apt,99,2,59,31/07/2015,2.25,2,309,Beautiful 1 Bd Shoreditch Old St,Katie
4049514,20998567,Hammersmith and Fulham,51.4769986,-0.192410281,Entire home/apt,99,2,4,31/07/2015,0.46,1,338,Fab One Bed Flat can sleep up to 4,Grant
2413000,5783695,Islington,51.52275405,-0.085397696,Private room,98,1,20,31/07/2015,1.21,1,290,Epworth St conversion,Maliya
5939722,28553137,Westminster,51.51960142,-0.141086297,Entire home/apt,98,1,6,31/07/2015,1.49,1,122,Super central studio apartment,Raffaela
418043,2078027,Haringey,51.57656013,-0.109111461,Entire home/apt,95,2,21,31/07/2015,0.57,2,137,2 Bedroom Flat in Finsbury Park,NA
1530246,2525826,Camden,51.54724738,-0.188697757,Entire home/apt,95,1,43,31/07/2015,2.63,1,343,Great Reviews Great Location,NA
267302,1401733,Tower Hamlets,51.52243958,-0.056092323,Entire home/apt,95,4,16,31/07/2015,0.43,1,147,funky flat in trendy east London,Jennifer
5605044,7631122,Southwark,51.49771712,-0.049775171,Entire home/apt,95,3,6,31/07/2015,1.8,1,301,Stunning Modern Flat Central London,Ian
599535,217782,Hackney,51.53692966,-0.061391523,Entire home/apt,90,1,11,31/07/2015,0.31,1,305,Broadway Market London Fields bikes,Kieron
3460900,17440725,Hackney,51.52775696,-0.081277333,Entire home/apt,90,5,9,31/07/2015,0.65,1,245,Artist s live in studio Shoreditch,Jago Lowena
4591828,1137851,Tower Hamlets,51.51302627,-0.025099926,Entire home/apt,90,2,3,31/07/2015,0.38,1,158,Bright Old School Square Apartment,Malik
5005392,13107990,Kensington and Chelsea,51.5110293,-0.194948275,Entire home/apt,90,3,6,31/07/2015,0.92,2,349,Studio Notting Hill Prime Location,Judi
3060955,15580450,Southwark,51.49556158,-0.100476942,Entire home/apt,90,2,9,31/07/2015,0.65,1,288,Designer Studio Flat,Victoria
502982,2481602,Lewisham,51.46790452,-0.031608357,Entire home/apt,90,3,36,31/07/2015,1.28,1,281,Cosy Garden Retreat in SE London,Sunny
1862701,9665674,Kensington and Chelsea,51.5125901,-0.20106229,Entire home/apt,89,14,6,31/07/2015,0.53,5,264,STUNNING 1 BED WESTBOURNE GROVE,Anthony
1111433,2923851,Wandsworth,51.45494821,-0.156053994,Entire home/apt,88,5,22,31/07/2015,0.84,4,328,Clapham Common Westside London ,Helen
1869343,5473088,Kensington and Chelsea,51.51613846,-0.203059409,Entire home/apt,87,4,20,31/07/2015,0.95,6,299,STYLISH 1BED APT NOTTING HILL WiFi,John
5315590,27535070,Camden,51.52716061,-0.1383646,Private room,85,1,6,31/07/2015,1.43,1,337,Modern house Euston Station,Meena
607676,3011159,Hackney,51.55426249,-0.07447034,Entire home/apt,85,3,31,31/07/2015,0.85,1,33,Comfortable 1 bed garden flat N16 ,Henriette
1900275,8624839,Lewisham,51.46268506,-0.020444965,Entire home/apt,85,2,31,31/07/2015,1.64,1,313,Modern secluded mews flat,Hyun Hee
6708803,27833737,Islington,51.55514959,-0.115419156,Entire home/apt,84,7,1,31/07/2015,0.86,1,241,Bright newly refurbished apartment,Max
559776,2751830,Wandsworth,51.44809418,-0.161667143,Entire home/apt,80,5,17,31/07/2015,0.45,1,284,Lovely fully equipped London flat,Alan
2553849,13076360,Wandsworth,51.44803614,-0.207639266,Entire home/apt,80,3,21,31/07/2015,1.24,2,219,Beautifully quiet garden apartment,Killian
4538946,1740234,Islington,51.56986172,-0.136035754,Entire home/apt,78,5,5,31/07/2015,1.95,1,93,Charming 1 BD flat in Highgate,Isaac
1783347,2798386,Lambeth,51.46207276,-0.112264188,Entire home/apt,77,2,26,31/07/2015,1.38,1,332,Modern brand new one bedroom flat ,Emmanuel
6487951,15462578,Southwark,51.5015771,-0.103682621,Private room,76,1,15,31/07/2015,4.84,1,248,Central London,Cecilia
4427523,299027,Tower Hamlets,51.52221106,-0.049554052,Private room,75,1,24,31/07/2015,2.52,5,241,Room for 2 4 people Central London,Hester
3562753,13053104,Westminster,51.51010283,-0.136692752,Private room,75,3,32,31/07/2015,2.62,9,244,Double Room Piccadilly Circus W1B,Sam
2415119,3283408,Southwark,51.50726372,-0.097225234,Private room,75,2,18,31/07/2015,1.06,1,324,A double room by the Tate Modern,Eleanor
7212035,8197033,Hackney,51.57174238,-0.068419302,Entire home/apt,75,4,1,31/07/2015,0.86,1,189,Gorgeous new flat Trendy East end,Luisa
6132952,3971527,Lewisham,51.46636174,-0.023531014,Entire home/apt,75,2,2,31/07/2015,0.59,1,253,Sunny flat in Brockley St Johns,Madeleine
3385589,17080974,Lambeth,51.43601228,-0.117443844,Entire home/apt,75,2,10,31/07/2015,1.08,1,329,Spacious bright home away from home,Claudia
4032457,20906358,Southwark,51.4959229,-0.110822482,Private room,70,1,8,31/07/2015,0.69,1,225,10 Minutes to Big Ben,Hana
3436365,4986361,Tower Hamlets,51.53143375,-0.033867613,Entire home/apt,70,1,61,31/07/2015,4.43,2,342,1 Bedroom Apt in Zone 2 Mile End B,Peter
6254463,28609328,Tower Hamlets,51.51460208,-0.051828419,Entire home/apt,70,1,4,31/07/2015,1.18,54,344, CHARMING FLAT 100 PRIVATE ,Oliveira
3842991,17541021,Camden,51.53022046,-0.122441305,Private room,69,1,10,31/07/2015,0.82,5,54,Smart Room Kings Cross St Pancras,Dan
2441602,6813379,Tower Hamlets,51.5134679,-0.026806358,Private room,69,1,8,31/07/2015,0.65,1,344,Excel Canary Wharf Bank,Toby
2987277,8645373,Hammersmith and Fulham,51.47613013,-0.213388712,Entire home/apt,69,1,2,31/07/2015,0.16,1,221,Cosy maisonette in lovely Fulham,Margaux
914173,4885721,Wandsworth,51.47907723,-0.172697103,Private room,67,1,79,31/07/2015,2.79,1,66,Riverside charming Double Bedroom,Mary
5488319,28459705,Westminster,51.49287864,-0.139117947,Private room,66,1,32,31/07/2015,5.42,3,134,SINGLE ROOM NEAR VICTORIA STATION,Jade
4413398,22909514,Hackney,51.54782536,-0.064685002,Private room,65,2,23,31/07/2015,2.25,2,312,Loft w ensuite bathroom in Dalston,Rebecca
6702749,12694178,Islington,51.54021933,-0.085614769,Private room,65,1,1,31/07/2015,0.86,2,63,Family rm within stylish 2 bed flat,Rachael
6275268,22164664,Islington,51.52767539,-0.110051191,Private room,65,2,12,31/07/2015,2.98,9,325,Cosy big double room in angel,Judith Luis
2543625,3004971,Barnet,51.59602669,-0.170333336,Entire home/apt,65,2,9,31/07/2015,0.58,1,149,BEAUTIFUL GARDEN FLAT,NA
6777561,5182655,Hackney,51.55572506,-0.087353129,Entire home/apt,65,1,2,31/07/2015,1.2,2,340,Sunny Stoke Newington flat ,Becky
3627534,18232181,Westminster,51.53684612,-0.182787978,Private room,63,3,4,31/07/2015,0.34,2,336,Beautiful room in Abbey Road,Carol
786450,3993482,Haringey,51.58435151,-0.126772337,Private room,60,2,7,31/07/2015,0.29,2,330,Beautiful Double Room in London N8,NA
7392950,29987331,Tower Hamlets,51.49887392,-0.017872676,Private room,60,7,1,31/07/2015,0.86,1,365,Canary Wharf Double Bedroom,Kegan
7244888,13386370,Westminster,51.48869621,-0.141248884,Private room,60,1,1,31/07/2015,0.86,3,361,London Pimlico LargeRoom Double Bed,Ridvan
1845634,9642207,Lambeth,51.45644385,-0.132975055,Private room,60,1,22,31/07/2015,1.04,2,365,Family Home in the heart of Clapham,Susan
6413410,33451061,Lambeth,51.4351194,-0.110435337,Private room,60,3,1,31/07/2015,0.86,2,263,Calm amongst the hubub of London,James
918007,2338892,Camden,51.52671017,-0.136350689,Private room,57,6,11,31/07/2015,0.36,14,338,Central Moroccan Red Room Zon 1,Dany
2095257,10470232,Islington,51.56507985,-0.111557842,Private room,55,1,24,31/07/2015,1.3,1,358,Only ten minutes to Oxford Street,Tina
1392537,7528033,Hackney,51.56396124,-0.097818841,Private room,55,1,8,31/07/2015,0.32,1,269,Central double room Finsbury Park,Helen
1430146,1997597,Hammersmith and Fulham,51.48803996,-0.207122457,Private room,55,2,5,31/07/2015,0.2,1,249,Dbl Room Central London with Garden,Nikolaos
5113377,9056437,Wandsworth,51.46673834,-0.222417343,Private room,55,1,7,31/07/2015,1.86,1,302,Private double bedroom and bathroom,Emily
5630871,7840371,Hackney,51.5556822,-0.076258808,Entire home/apt,55,90,4,31/07/2015,0.83,1,242,East London Garden House,NA
5064039,6143311,Tower Hamlets,51.50093475,-0.021296513,Private room,51,1,30,31/07/2015,4.33,1,351,spacious double room canary wharf,Olga
3743745,4127035,Camden,51.53072092,-0.129293576,Private room,50,1,40,31/07/2015,3.27,8,309,Nice bedroom btw Kings x and Euston,Cristiane
6650192,5740733,Tower Hamlets,51.53056078,-0.054024223,Private room,50,2,4,31/07/2015,1.35,1,348,Fab room in wonderful East London,Gail
5667708,17276819,Westminster,51.52799883,-0.202125177,Private room,50,1,2,31/07/2015,0.9,2,264,Double bedroom,Carla
266907,1399484,Kensington and Chelsea,51.49347172,-0.18906909,Private room,49,7,18,31/07/2015,0.4,1,350,Central modern bright Notting Hill,Pamela
4116028,8846100,Lambeth,51.49154815,-0.110593266,Private room,49,1,24,31/07/2015,2.1,1,149,Single room in Victorian House,Sarah
5282242,27347450,Southwark,51.48708606,-0.103244895,Private room,49,1,10,31/07/2015,1.67,4,260,Nice Double bed Room in the Center,Eva
2205201,11251657,Lewisham,51.47908347,-0.033672178,Private room,49,1,21,31/07/2015,1.19,1,365,High Spec London Top Floor Apt Gym,Ad
518506,90073,Wandsworth,51.43557082,-0.160513664,Private room,47,3,12,31/07/2015,0.32,1,355,Spacious room in contemporary home,Ashley Justine
840130,4236170,Tower Hamlets,51.51036299,-0.044609769,Private room,46,2,4,31/07/2015,0.22,1,305,Quiet room for one person,Selina
6541531,29028521,Southwark,51.48644594,-0.093052534,Private room,46,1,1,31/07/2015,0.86,7,332,Cosy Room in Central Location,Sam
5626141,16614625,Camden,51.5397387,-0.134577021,Private room,45,2,4,31/07/2015,1.43,2,214,Cosy double room in beautiful house,Marc
1759159,3766357,Hammersmith and Fulham,51.48410504,-0.196024126,Private room,45,2,26,31/07/2015,1.44,2,333,SINGLE RM FULHAM WITH 4 POSTER BED,Margaret
6609496,34516698,Southwark,51.4774551,-0.098520348,Private room,45,1,2,31/07/2015,1.33,1,69,Lovely double room,Mary K 
3181845,16133273,Lewisham,51.46404366,-0.029167635,Private room,45,3,10,31/07/2015,0.93,2,298,Bright Twin Room in Victorian house,NA
5808607,22559935,Lambeth,51.46214033,-0.107257332,Private room,45,1,9,31/07/2015,2.01,2,357,Double room in the heart of Brixton,Dan Silvia
6210033,3172029,Southwark,51.45951882,-0.093022008,Private room,45,2,2,31/07/2015,1.18,1,334,Room in Friendly Herne Hill Home,Suzie
7112147,2223442,Southwark,51.49234651,-0.064487584,Private room,42,1,2,31/07/2015,1.33,4,37,Central London 5 mins walk to Tube,Stella
6894866,13500923,Wandsworth,51.43119477,-0.15678,Private room,42,1,1,31/07/2015,0.86,1,51,Cosy bedroom in a London flatshare,Louis
1172673,2089681,Lambeth,51.46957841,-0.126081031,Private room,41,2,6,31/07/2015,0.6,2,333,Large double bedroom near centre,Francesco
5646748,4830636,Hackney,51.55370355,-0.07318075,Private room,40,1,9,31/07/2015,1.96,3,365,Cosy bright double room in dalston,Isobel
6854241,9103923,Kensington and Chelsea,51.51661233,-0.209014379,Private room,40,1,2,31/07/2015,1.46,6,127,Single Room in London Portobello,Massimo
4615875,23708612,Hammersmith and Fulham,51.48714458,-0.209019087,Private room,40,1,16,31/07/2015,1.68,2,340,single warm bedroom,Fleour
2403138,12282167,Greenwich,51.48313869,0.031539167,Private room,40,1,34,31/07/2015,1.86,1,348,London Clean and Cosy Double Room,Wayne
1023255,5632130,Lewisham,51.46324557,-0.015523437,Private room,40,2,18,31/07/2015,0.67,2,329,Spacious BR in convenient location,Tizzy
6055263,6729833,Westminster,51.52700274,-0.195743887,Private room,39,1,5,31/07/2015,1.81,11,61,A very LARGE rm Paddingto Zone 2,NA
6051753,30054117,Southwark,51.50181205,-0.044314839,Private room,39,2,9,31/07/2015,2.45,2,283,Cozy room in an artistic house,Surabhi
6102681,7499643,Tower Hamlets,51.51659287,-0.055953368,Private room,35,1,8,31/07/2015,2.05,20,66,sunny double room in whitechapel,Erica
6424648,1451718,Southwark,51.48059762,-0.065861179,Private room,35,1,3,31/07/2015,1.05,59,322,EASY ACCESS TO CENTRE COO ,Sidney
5530317,28679328,Lewisham,51.47948942,-0.029018602,Private room,35,1,21,31/07/2015,3.54,1,353,Double room 5min to Central London,Sandro
595958,2471235,Lewisham,51.47364881,-0.0438962,Private room,35,2,19,31/07/2015,0.53,3,352,Charming Home Great Zone 2 Location,Michelle
6900238,10101159,Lambeth,51.42542951,-0.130176031,Private room,35,1,4,31/07/2015,2.5,1,361,Gorgeous brand new room with views,Rachel
7256182,34345155,Camden,51.54144697,-0.190665752,Private room,34,1,5,31/07/2015,2.94,1,30,Good Size Double room new NW3 NW6,Steven
1576098,7021601,Hackney,51.55368371,-0.070877716,Private room,33,2,8,31/07/2015,0.34,2,59,A room in Hackney N16,NA
6935636,3506911,Newham,51.54394408,0.011878702,Private room,33,1,1,31/07/2015,0.86,1,230,Comfortable double room Stratford,Rebecca
7621212,24457598,Hammersmith and Fulham,51.49029414,-0.206256644,Private room,32,1,1,31/07/2015,0.86,6,246,FOUR STOPS AFTER VICTORIA W14 ,Lina
1749654,9205496,Islington,51.57078022,-0.121983948,Private room,30,1,75,31/07/2015,3.33,2,327,Cosy home available in North London,Darren
6329702,32907789,Westminster,51.52948223,-0.20214501,Private room,30,2,5,31/07/2015,2.17,1,178,Large double bed in cosy clean Flat,Stefania
6510806,28609328,Tower Hamlets,51.51645335,-0.052616716,Private room,30,1,1,31/07/2015,0.86,54,365,BEST VALUE ROOM NEAR BRICK LANE 4,Oliveira
4187424,21724415,Lewisham,51.44898185,-0.014474328,Private room,30,2,24,31/07/2015,2.18,1,352,large family room,Annette
4582039,8368940,Hackney,51.54280633,-0.053092683,Private room,29,1,6,31/07/2015,0.67,8,350,Double room very central location,Dilek
4109656,21144945,Hackney,51.55478119,-0.054158817,Private room,27,1,17,31/07/2015,1.54,1,72,Hackney Nice Simple Small LGBT Room,WolFox S Den
344102,1745432,Lambeth,51.41756984,-0.124534063,Private room,27,3,52,31/07/2015,1.88,3,363,Homely Triple Room London 2 ,Karen
6498660,10767210,Tower Hamlets,51.51484879,-0.061112384,Shared room,25,1,11,31/07/2015,3.55,1,0,Bed in the lounge of two sisters ,Adamina
7282430,19594044,Tower Hamlets,51.49894085,-0.019925992,Shared room,21,1,1,31/07/2015,0.86,14,335, SleepEasy On the River,Slim
3335568,12023577,Southwark,51.49676886,-0.086948411,Shared room,20,1,5,31/07/2015,2.31,4,341,THE BLACKHORSE BAR HOSTEL 4,Wayne
6500521,33023431,Hackney,51.57303651,-0.076278292,Shared room,18,1,4,31/07/2015,1.24,4,331,SHARE ROOM for VERY GOOD PRICE,Omar
7264415,20152408,Islington,51.5561694,-0.112098603,Private room,18,4,1,31/07/2015,0.86,1,29,Spacious house in Central London ,Dominic
6148851,4118465,Lewisham,51.47669443,-0.036752617,Shared room,16,3,3,31/07/2015,0.87,32,365,SHARED 4bed dorm WIFI Breakfast 24h,Giovanni Nadia
5563740,3409736,Westminster,51.50647993,-0.145749034,Entire home/apt,471,2,4,30/07/2015,0.71,46,358,Curzon Street 3 Bedroom Apt ,Niels
5331060,27628269,Westminster,51.50530258,-0.148710817,Entire home/apt,340,1,1,30/07/2015,0.83,3,362,Capital Classic 1 Bedroom Apartment,AVA Hospitality
882206,2635161,Westminster,51.51316964,-0.131859766,Entire home/apt,306,2,9,30/07/2015,0.58,31,250,2 Bedroom Apt N1 near Covent Garden,Pavel
6052005,16774103,Wandsworth,51.42319837,-0.165550697,Entire home/apt,300,2,2,30/07/2015,0.52,15,334,Whole house sleeps 12 in Tooting,Mark
3945508,20445674,Lambeth,51.49194926,-0.112633043,Entire home/apt,299,3,33,30/07/2015,2.69,1,85,Stunning Central Large House Gdn,Atma
3643937,570672,Westminster,51.50891231,-0.130710334,Entire home/apt,295,3,20,30/07/2015,1.52,12,319,Nice Piccadilly Circus 2 Bed WiFi,Andy
2557684,13094578,Wandsworth,51.4602498,-0.154711671,Entire home/apt,270,4,4,30/07/2015,0.32,1,359,Clapham Common FamilyHome Battersea,Alexandra
7222595,7995610,Kensington and Chelsea,51.49535328,-0.163762158,Entire home/apt,229,1,4,30/07/2015,2.45,3,67,PENTHOUSE Knightsbridge CHIC,Pam
2913628,1839548,City of London,51.51779366,-0.112465459,Entire home/apt,225,1,36,30/07/2015,2.21,29,122, HH01 Flat in Central Location,Giovanni
3674177,13608440,Westminster,51.51317747,-0.124117249,Entire home/apt,220,4,16,30/07/2015,1.46,14,275,Spacious Covent Garden apartment,John And Jo
773671,1679730,Westminster,51.50866584,-0.132558241,Entire home/apt,210,3,17,30/07/2015,0.55,28,288,Affordable Central in Westminster,Adam
7190906,7058831,Hackney,51.53008077,-0.077772143,Entire home/apt,200,3,1,30/07/2015,0.83,3,361,Shoreditch Hoxton Penthouse,Jian
7050216,36972449,Islington,51.53214408,-0.121263526,Entire home/apt,195,2,1,30/07/2015,0.83,1,350,Luxury 2 Bed 2 Bath Apt Kings Cross,Paulina
6966749,36520301,Westminster,51.52677526,-0.164450733,Entire home/apt,195,1,1,30/07/2015,0.83,1,253,Large 2DBL BD Flat Baker Street,Adam
4034941,7232822,Hammersmith and Fulham,51.49977491,-0.217971263,Entire home/apt,195,4,3,30/07/2015,0.37,13,365, Home Sleeps 4 Brook Green West Ken,Anthony
5148057,11008388,Camden,51.518438,-0.12337629,Entire home/apt,180,4,6,30/07/2015,0.9,1,60,Stunning Modern Light Spacious flat,Hilary
3003642,15307811,Hammersmith and Fulham,51.49782137,-0.228058572,Entire home/apt,170,2,7,30/07/2015,0.91,3,305,Beautifully designed 2 bedroom apt,Ahmed
51012,234432,Westminster,51.52187646,-0.148461696,Entire home/apt,160,1,45,30/07/2015,1.24,1,138,Home away from Home MaryL Bone,Sara
1862981,2329868,Tower Hamlets,51.52896636,-0.074384005,Entire home/apt,150,4,85,30/07/2015,3.98,3,173,Best Views Top Floor Shoreditch,Giulia
4545203,23407121,Westminster,51.52738444,-0.214244242,Entire home/apt,150,7,3,30/07/2015,0.33,4,59,Nice 3 bedrooms apartment,W
4853864,16668725,Hammersmith and Fulham,51.47136487,-0.208902126,Entire home/apt,149,3,11,30/07/2015,1.39,18,361,Fashionable Fulham ,UnderTheDoormat
5313898,1361598,Hammersmith and Fulham,51.47481411,-0.193999033,Entire home/apt,145,2,16,30/07/2015,2.57,1,304,Charming 2 bedroom flat in Fulham,Gary
345042,244059,Islington,51.52726232,-0.10495947,Entire home/apt,135,2,22,30/07/2015,0.52,1,289,Garden flat in Clerkenwell 1 Bed,Chris
1149606,6301836,Westminster,51.5158102,-0.181545823,Entire home/apt,135,3,4,30/07/2015,0.15,1,339,London Notting Hill 1 bedroom flat,Mariella
4669373,10370155,Merton,51.41857298,-0.194848143,Entire home/apt,121,2,2,30/07/2015,1.58,1,345,Short tube ride to tennis ground,Emma
